review_id,shop_name,address,city,neighborhood,review_date,reviewer_id,overall_rating,coffee_quality,service_quality,atmosphere,value_score,avg_price,wait_time_minutes,has_wifi,power_outlets,outdoor_seating,parking,mobile_ordering,review_text
646,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-07-08,R9788,3.5,3.2,3.4,4.0,3.8,2.57,12,True,Limited,True,Valet,True,Excellent pour-over. Great customer service. Needs better lighting.
647,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-10-22,R4190,3.9,4.0,3.1,4.7,4.3,5.25,2,True,Plenty,True,Street,True,Best latte in the city. Staff seemed rushed. Quiet and peaceful.
648,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-09-21,R8658,3.9,3.2,4.0,5,3.7,3.03,10,True,Plenty,True,None,True,"Coffee was okay, nothing special. Staff was helpful and knowledgeable. Too noisy, hard to concentrate."
649,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-07-15,R6110,3.5,3.3,3.1,4.4,3.2,4.19,2,True,None,True,None,True,"Excellent pour-over. Service was slow today. Cozy atmosphere, perfect for working."
650,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-08-11,R8206,4.2,4.6,3.3,5,3.8,4.75,7,True,Plenty,False,Street,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Beautiful space, great vibes."
651,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-07-05,R7546,3.8,3.8,3.0,5,3.7,2.68,13,True,Limited,False,None,False,Coffee tasted burnt. Service was slow today. Needs better lighting.
652,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-10-23,R6250,3.6,3.1,3.4,4.9,3.9,3.27,4,True,Limited,True,None,False,"Great espresso, smooth and rich. Service was slow today. Cozy atmosphere, perfect for working."
653,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-07-27,R7578,3.6,3.7,3.1,4.0,4.3,3.93,2,True,Limited,True,None,False,"Coffee was okay, nothing special. Long wait but worth it. Crowded but welcoming."
654,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-06-08,R2180,4.3,4.5,3.8,5,3.5,3.68,14,True,Limited,False,Lot,True,"Decent coffee, could be better. Baristas are amazing. Cozy atmosphere, perfect for working."
655,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-07-31,R1734,4.2,4.4,3.2,5,4.3,4.14,9,True,Plenty,False,Valet,True,Coffee tasted burnt. Staff seemed rushed. Quiet and peaceful.
656,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-10-14,R4106,3.8,3.8,3.3,5,3.4,3.95,13,True,None,True,Street,True,Best latte in the city. Great customer service. Crowded but welcoming.
657,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-10-05,R6388,4.2,4.3,3.5,5,4.5,4.37,11,True,Limited,True,Street,True,"Decent coffee, could be better. Baristas are amazing. Too noisy, hard to concentrate."
658,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-09-27,R1424,4.1,4.0,3.9,4.5,4.0,4.96,4,True,Plenty,False,Lot,True,"Great espresso, smooth and rich. Service was slow today. Cozy atmosphere, perfect for working."
659,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-06-29,R2875,4.1,4.4,3.2,4.8,4.5,3.57,4,True,None,True,Street,False,Excellent pour-over. Long wait but worth it. Crowded but welcoming.
660,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-09-04,R5212,4.1,4.4,3.7,4.3,3.6,3.22,6,True,Plenty,True,None,True,Best latte in the city. Long wait but worth it. Needs better lighting.
661,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-08-26,R4181,3.8,3.4,3.7,4.3,4.5,4.98,14,True,Limited,True,Lot,True,"Decent coffee, could be better. Long wait but worth it. Modern and clean."
662,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-09-21,R2310,3.9,4.0,3.3,4.6,4.3,4.77,7,False,None,True,Street,True,Excellent pour-over. Service was slow today. Quiet and peaceful.
663,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-10-07,R5757,4.1,3.8,4.1,5,3.2,3.88,13,True,Plenty,True,Lot,True,"Coffee tasted burnt. Staff was helpful and knowledgeable. Too noisy, hard to concentrate."
664,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-11-12,R7207,3.8,3.7,3.2,5,3.5,2.76,6,True,Plenty,True,None,False,Excellent pour-over. Great customer service. Quiet and peaceful.
665,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-09-02,R4661,3.7,3.8,3.3,4.4,3.3,2.81,11,True,Limited,False,None,True,Coffee tasted burnt. Service was slow today. Quiet and peaceful.
666,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-09-26,R1576,3.9,3.4,4.5,4.4,3.3,4.49,13,True,None,True,Street,False,Best latte in the city. Baristas are amazing. Modern and clean.
667,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-10-27,R4463,3.8,3.5,3.3,5,4.0,5.73,3,True,None,False,Street,False,Excellent pour-over. Staff was helpful and knowledgeable. Quiet and peaceful.
668,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-06-25,R8741,4.1,3.9,3.9,4.9,3.5,4.15,14,True,None,True,Street,True,"Best latte in the city. Friendly staff, quick service. Too noisy, hard to concentrate."
669,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-08-31,R9505,3.9,3.6,3.9,4.4,4.4,5.17,2,True,Plenty,True,Street,True,"Amazing coffee, perfectly brewed. Friendly staff, quick service. Crowded but welcoming."
670,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-10-31,R3608,4.0,4.1,3.9,4.3,3.0,5.49,9,True,Limited,True,Valet,True,Coffee tasted burnt. Baristas are amazing. Quiet and peaceful.
671,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-06-16,R4156,4.2,3.9,4.3,5,4.0,5.31,7,False,Plenty,False,Valet,True,"Amazing coffee, perfectly brewed. Long wait but worth it. Crowded but welcoming."
672,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-09-21,R7272,4.2,4.0,3.9,5,4.6,3.17,13,False,None,False,Street,False,"Coffee was okay, nothing special. Service was slow today. Needs better lighting."
673,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-08-30,R3839,3.6,3.3,3.0,4.6,4.4,3.56,4,True,Plenty,False,Lot,True,"Excellent pour-over. Staff was helpful and knowledgeable. Beautiful space, great vibes."
674,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-07-20,R9079,3.8,3.4,4.3,4.3,3.4,4.9,12,True,Plenty,True,Street,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Too noisy, hard to concentrate."
675,Steamy Beans,987 Cedar Ln,Boston,Beacon Hill,2025-05-25,R6077,3.6,3.0,3.4,4.9,3.7,3.63,7,True,Plenty,True,Street,True,"Decent coffee, could be better. Baristas are amazing. Cozy atmosphere, perfect for working."
676,Mug Life,147 Birch Way,Boston,Fenway,2025-06-15,R1049,4.5,4.1,4.8,5,4.7,2.92,7,False,None,False,Valet,True,Excellent pour-over. Service was slow today. Needs better lighting.
677,Mug Life,147 Birch Way,Boston,Fenway,2025-10-21,R9711,4.4,4.5,4.2,4.2,5,4.42,10,False,Plenty,False,Valet,False,Excellent pour-over. Baristas are amazing. Quiet and peaceful.
678,Mug Life,147 Birch Way,Boston,Fenway,2025-05-28,R5094,4.6,4.5,4.8,5,3.9,3.38,12,True,None,False,None,True,Best latte in the city. Staff seemed rushed. Modern and clean.
679,Mug Life,147 Birch Way,Boston,Fenway,2025-07-31,R9081,4.3,5,3.5,4.3,3.9,4.52,9,True,Limited,False,Street,True,"Best latte in the city. Service was slow today. Cozy atmosphere, perfect for working."
680,Mug Life,147 Birch Way,Boston,Fenway,2025-08-23,R6348,4.2,4.2,3.6,4.9,4.6,4.27,4,True,None,False,Street,True,"Decent coffee, could be better. Friendly staff, quick service. Needs better lighting."
681,Mug Life,147 Birch Way,Boston,Fenway,2025-07-06,R5466,4.2,4.4,3.4,5,3.9,5.68,3,True,None,False,Lot,True,"Decent coffee, could be better. Service was slow today. Crowded but welcoming."
682,Mug Life,147 Birch Way,Boston,Fenway,2025-07-09,R8787,4.3,4.7,3.4,4.6,5,5.69,3,True,Plenty,False,None,False,Coffee tasted burnt. Staff was helpful and knowledgeable. Needs better lighting.
683,Mug Life,147 Birch Way,Boston,Fenway,2025-10-05,R9733,4.3,4.1,4.3,5,3.9,4.37,3,True,Limited,True,Street,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Quiet and peaceful."
684,Mug Life,147 Birch Way,Boston,Fenway,2025-10-12,R4026,4.7,4.7,4.5,5,5,3.79,8,False,Plenty,False,Valet,True,"Coffee was okay, nothing special. Friendly staff, quick service. Needs better lighting."
685,Mug Life,147 Birch Way,Boston,Fenway,2025-08-28,R7555,4.8,5,4.6,4.9,4.8,3.84,13,True,Plenty,False,Valet,True,"Coffee was okay, nothing special. Service was slow today. Crowded but welcoming."
686,Mug Life,147 Birch Way,Boston,Fenway,2025-09-06,R4127,4.3,3.9,4.5,5,3.9,3.27,5,False,Plenty,False,Street,True,"Decent coffee, could be better. Baristas are amazing. Modern and clean."
687,Mug Life,147 Birch Way,Boston,Fenway,2025-10-26,R2873,4.5,5,3.6,5,4.5,5.43,7,True,None,False,Street,True,"Great espresso, smooth and rich. Long wait but worth it. Too noisy, hard to concentrate."
688,Mug Life,147 Birch Way,Boston,Fenway,2025-06-23,R8811,4.3,4.5,3.4,5,4.7,4.56,2,False,Plenty,True,Lot,False,Excellent pour-over. Great customer service. Modern and clean.
689,Mug Life,147 Birch Way,Boston,Fenway,2025-08-04,R8653,4.5,4.9,4.6,4.0,3.7,4.56,3,True,Plenty,True,Lot,True,"Decent coffee, could be better. Baristas are amazing. Needs better lighting."
690,Mug Life,147 Birch Way,Boston,Fenway,2025-09-18,R5726,4.7,4.6,4.7,4.6,4.8,3.11,12,True,Limited,True,Street,False,"Amazing coffee, perfectly brewed. Great customer service. Cozy atmosphere, perfect for working."
691,Mug Life,147 Birch Way,Boston,Fenway,2025-06-12,R2931,4.6,5,4.2,4.2,4.7,5.69,10,True,Limited,False,Lot,True,"Decent coffee, could be better. Great customer service. Cozy atmosphere, perfect for working."
692,Mug Life,147 Birch Way,Boston,Fenway,2025-07-31,R8966,4.8,5,4.8,4.4,4.9,4.63,2,True,Plenty,False,Lot,True,"Coffee was okay, nothing special. Great customer service. Needs better lighting."
693,Mug Life,147 Birch Way,Boston,Fenway,2025-06-08,R2508,4.6,4.9,4.8,4.1,4.1,3.7,13,True,Limited,True,Street,True,"Amazing coffee, perfectly brewed. Staff was helpful and knowledgeable. Crowded but welcoming."
694,Mug Life,147 Birch Way,Boston,Fenway,2025-09-10,R9763,4.0,4.2,3.4,4.0,5,2.64,5,True,Plenty,True,Street,False,"Coffee tasted burnt. Great customer service. Cozy atmosphere, perfect for working."
695,Mug Life,147 Birch Way,Boston,Fenway,2025-06-27,R9737,4.7,5,4.6,4.6,4.2,5.28,8,False,None,False,Valet,True,"Excellent pour-over. Great customer service. Too noisy, hard to concentrate."
696,Mug Life,147 Birch Way,Boston,Fenway,2025-07-22,R8688,4.6,5,4.7,4.0,4.2,3.18,5,True,None,True,Lot,True,"Best latte in the city. Staff seemed rushed. Too noisy, hard to concentrate."
697,Mug Life,147 Birch Way,Boston,Fenway,2025-09-20,R8869,4.6,5,4.5,4.2,4.4,2.76,7,True,Limited,True,Valet,True,"Coffee was okay, nothing special. Long wait but worth it. Too noisy, hard to concentrate."
698,Mug Life,147 Birch Way,Boston,Fenway,2025-10-02,R9010,4.5,4.5,4.5,4.8,4.3,3.13,15,True,Limited,False,None,False,"Amazing coffee, perfectly brewed. Service was slow today. Cozy atmosphere, perfect for working."
699,Mug Life,147 Birch Way,Boston,Fenway,2025-09-26,R2421,4.6,4.8,4.2,5,4.5,5.97,9,True,Plenty,False,Valet,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Needs better lighting."
700,Mug Life,147 Birch Way,Boston,Fenway,2025-09-05,R7541,4.2,4.8,3.4,3.9,4.7,2.92,10,True,Limited,False,Lot,True,"Amazing coffee, perfectly brewed. Great customer service. Beautiful space, great vibes."
701,Mug Life,147 Birch Way,Boston,Fenway,2025-09-09,R1408,4.8,5,4.9,4.0,5,5.14,6,True,Limited,False,Valet,False,"Great espresso, smooth and rich. Friendly staff, quick service. Cozy atmosphere, perfect for working."
702,Mug Life,147 Birch Way,Boston,Fenway,2025-07-16,R3982,4.3,4.8,3.7,4.3,4.1,3.96,2,False,Limited,False,None,True,"Excellent pour-over. Long wait but worth it. Beautiful space, great vibes."
703,Mug Life,147 Birch Way,Boston,Fenway,2025-10-31,R3110,4.5,5,3.4,5,4.7,5.4,14,False,Plenty,True,None,True,Best latte in the city. Staff was helpful and knowledgeable. Quiet and peaceful.
704,Mug Life,147 Birch Way,Boston,Fenway,2025-07-29,R7509,4.3,4.3,4.3,4.3,4.8,5.45,6,True,Plenty,False,Lot,True,"Best latte in the city. Great customer service. Beautiful space, great vibes."
705,Mug Life,147 Birch Way,Boston,Fenway,2025-06-19,R9336,4.2,4.4,4.0,4.5,3.9,4.66,15,True,Limited,False,Lot,True,"Best latte in the city. Service was slow today. Cozy atmosphere, perfect for working."
706,Mug Life,147 Birch Way,Boston,Fenway,2025-06-14,R9282,4.5,4.3,4.8,5,3.7,4.35,5,True,None,True,None,False,"Coffee tasted burnt. Staff seemed rushed. Cozy atmosphere, perfect for working."
707,Mug Life,147 Birch Way,Boston,Fenway,2025-11-18,R9325,4.2,4.6,3.6,4.1,4.8,3.43,4,True,Plenty,True,Street,True,Best latte in the city. Long wait but worth it. Needs better lighting.
708,Mug Life,147 Birch Way,Boston,Fenway,2025-09-30,R9606,4.6,4.5,4.5,4.9,5,3.42,13,True,None,False,None,False,"Great espresso, smooth and rich. Baristas are amazing. Crowded but welcoming."
709,Mug Life,147 Birch Way,Boston,Fenway,2025-10-28,R2648,4.1,4.1,3.8,4.5,3.9,4.53,12,True,None,True,Valet,True,"Great espresso, smooth and rich. Baristas are amazing. Quiet and peaceful."
710,Mug Life,147 Birch Way,Boston,Fenway,2025-05-28,R3445,4.6,5,4.0,4.5,4.5,5.26,4,True,None,True,Valet,True,"Best latte in the city. Service was slow today. Cozy atmosphere, perfect for working."
711,Mug Life,147 Birch Way,Boston,Fenway,2025-07-22,R8122,4.5,5,3.7,5,3.9,3.08,7,False,None,True,Lot,True,Coffee tasted burnt. Baristas are amazing. Quiet and peaceful.
712,Mug Life,147 Birch Way,Boston,Fenway,2025-11-17,R6105,4.3,4.6,3.8,4.6,4.2,5.84,15,True,Limited,True,Street,False,"Coffee was okay, nothing special. Staff seemed rushed. Crowded but welcoming."
713,Mug Life,147 Birch Way,Boston,Fenway,2025-10-21,R5508,4.8,5,4.5,5,5,5.66,4,True,None,False,None,True,"Amazing coffee, perfectly brewed. Baristas are amazing. Needs better lighting."
714,Mug Life,147 Birch Way,Boston,Fenway,2025-06-08,R1782,4.6,4.3,4.8,4.8,4.6,3.23,4,True,None,True,Lot,False,"Decent coffee, could be better. Long wait but worth it. Beautiful space, great vibes."
715,Mug Life,147 Birch Way,Boston,Fenway,2025-08-15,R1272,4.6,4.9,4.3,4.6,4.7,5.98,9,False,None,False,Lot,True,"Coffee tasted burnt. Long wait but worth it. Cozy atmosphere, perfect for working."
716,Mug Life,147 Birch Way,Boston,Fenway,2025-08-12,R8892,4.1,4.0,4.0,4.6,4.1,2.63,15,True,None,True,None,True,"Best latte in the city. Staff seemed rushed. Beautiful space, great vibes."
717,Mug Life,147 Birch Way,Boston,Fenway,2025-08-25,R2355,4.3,4.9,3.4,4.2,4.4,3.9,4,False,None,True,None,False,"Decent coffee, could be better. Staff seemed rushed. Modern and clean."
718,Mug Life,147 Birch Way,Boston,Fenway,2025-06-08,R8108,4.0,4.1,3.5,4.4,4.2,5.97,11,False,Limited,False,Street,True,Coffee tasted burnt. Staff was helpful and knowledgeable. Needs better lighting.
719,Mug Life,147 Birch Way,Boston,Fenway,2025-08-27,R2531,4.7,5,4.4,5,3.9,2.57,3,False,None,False,Lot,True,Coffee tasted burnt. Baristas are amazing. Crowded but welcoming.
720,Mug Life,147 Birch Way,Boston,Fenway,2025-07-19,R9322,4.6,4.6,4.4,5,4.2,2.88,10,True,Limited,False,Lot,True,"Coffee tasted burnt. Great customer service. Too noisy, hard to concentrate."
721,Mug Life,147 Birch Way,Boston,Fenway,2025-06-25,R2470,4.5,4.0,4.6,5,5,4.46,2,True,Limited,True,None,True,"Decent coffee, could be better. Baristas are amazing. Quiet and peaceful."
722,Mug Life,147 Birch Way,Boston,Fenway,2025-06-28,R8892,4.7,4.9,4.9,4.5,3.8,4.17,4,True,None,False,Street,True,"Decent coffee, could be better. Staff was helpful and knowledgeable. Quiet and peaceful."
723,Mug Life,147 Birch Way,Boston,Fenway,2025-09-24,R5502,4.4,4.2,4.9,4.0,4.2,3.58,11,True,Limited,True,Lot,True,"Coffee was okay, nothing special. Baristas are amazing. Cozy atmosphere, perfect for working."
724,Mug Life,147 Birch Way,Boston,Fenway,2025-10-12,R7386,4.7,5,4.2,4.9,5,4.06,2,False,Limited,False,None,True,"Amazing coffee, perfectly brewed. Friendly staff, quick service. Modern and clean."
725,Mug Life,147 Birch Way,Boston,Fenway,2025-07-04,R5771,4.1,4.1,4.1,4.1,4.6,3.92,2,True,None,False,Lot,False,"Great espresso, smooth and rich. Friendly staff, quick service. Needs better lighting."
726,Mug Life,147 Birch Way,Boston,Fenway,2025-10-03,R8037,4.3,4.4,3.8,5,4.4,3.84,8,True,Plenty,False,None,True,Coffee tasted burnt. Service was slow today. Needs better lighting.
727,Mug Life,147 Birch Way,Boston,Fenway,2025-10-24,R6456,4.9,5,4.8,5,4.8,5.17,2,False,Plenty,True,Street,False,"Best latte in the city. Friendly staff, quick service. Needs better lighting."
728,Mug Life,147 Birch Way,Boston,Fenway,2025-09-19,R8968,4.1,4.3,4.1,4.0,3.9,3.53,13,True,Plenty,True,None,True,"Coffee was okay, nothing special. Baristas are amazing. Quiet and peaceful."
729,Mug Life,147 Birch Way,Boston,Fenway,2025-06-01,R8760,4.4,4.5,4.3,4.1,4.9,2.91,14,True,None,False,None,True,"Decent coffee, could be better. Staff seemed rushed. Needs better lighting."
730,Mug Life,147 Birch Way,Boston,Fenway,2025-10-17,R2428,4.4,4.3,4.2,5,3.9,5.98,15,True,Plenty,False,Valet,True,Best latte in the city. Great customer service. Modern and clean.
731,Mug Life,147 Birch Way,Boston,Fenway,2025-06-25,R3140,4.7,5,4.5,4.7,3.9,4.53,5,True,Plenty,True,Lot,False,"Amazing coffee, perfectly brewed. Long wait but worth it. Modern and clean."
732,Mug Life,147 Birch Way,Boston,Fenway,2025-08-21,R6073,4.6,4.6,4.3,4.9,4.6,4.2,14,True,Limited,True,None,True,"Great espresso, smooth and rich. Great customer service. Cozy atmosphere, perfect for working."
733,Mug Life,147 Birch Way,Boston,Fenway,2025-10-10,R1747,4.8,5,4.8,4.1,5,4.06,10,True,Plenty,True,Valet,True,"Decent coffee, could be better. Staff seemed rushed. Needs better lighting."
734,Mug Life,147 Birch Way,Boston,Fenway,2025-05-27,R6180,4.5,4.7,4.2,5,3.8,4.07,8,True,Plenty,True,None,True,Best latte in the city. Staff seemed rushed. Quiet and peaceful.
735,Mug Life,147 Birch Way,Boston,Fenway,2025-08-31,R1587,4.4,4.6,3.6,5,4.9,3.66,8,True,Limited,False,Lot,False,"Best latte in the city. Friendly staff, quick service. Crowded but welcoming."
736,Mug Life,147 Birch Way,Boston,Fenway,2025-10-11,R7082,4.0,4.0,3.9,4.1,4.2,5.24,7,True,None,True,None,False,Coffee tasted burnt. Staff seemed rushed. Modern and clean.
737,Mug Life,147 Birch Way,Boston,Fenway,2025-06-27,R2322,4.5,4.9,3.6,4.9,5,3.96,2,False,Plenty,False,Valet,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Needs better lighting."
738,Mug Life,147 Birch Way,Boston,Fenway,2025-07-13,R9213,4.7,4.7,4.8,4.6,4.9,3.68,7,True,Plenty,True,Valet,True,"Coffee was okay, nothing special. Staff seemed rushed. Needs better lighting."
739,Mug Life,147 Birch Way,Boston,Fenway,2025-08-23,R8107,4.4,5,4.1,4.0,4.1,5.67,11,True,None,True,Valet,True,Excellent pour-over. Great customer service. Crowded but welcoming.
740,Mug Life,147 Birch Way,Boston,Fenway,2025-06-02,R7952,4.5,4.5,4.0,5,4.9,3.42,8,False,Limited,False,Lot,True,"Coffee was okay, nothing special. Staff seemed rushed. Modern and clean."
741,Mug Life,147 Birch Way,Boston,Fenway,2025-06-27,R1652,4.6,5,4.0,4.3,5,3.29,4,True,Plenty,False,None,True,"Great espresso, smooth and rich. Friendly staff, quick service. Quiet and peaceful."
742,Mug Life,147 Birch Way,Boston,Fenway,2025-06-16,R2973,4.3,5,3.4,4.6,4.0,5.17,10,True,None,False,None,True,Coffee tasted burnt. Great customer service. Needs better lighting.
743,Mug Life,147 Birch Way,Boston,Fenway,2025-06-04,R3086,4.2,4.5,3.4,4.8,4.7,5.86,9,True,Limited,True,None,True,Excellent pour-over. Long wait but worth it. Crowded but welcoming.
744,Mug Life,147 Birch Way,Boston,Fenway,2025-11-21,R5779,4.8,4.8,4.5,5,5,4.69,13,True,Limited,False,Lot,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Modern and clean."
745,Mug Life,147 Birch Way,Boston,Fenway,2025-11-15,R8351,4.2,4.3,4.3,4.2,3.9,2.58,7,True,None,False,Street,True,"Coffee tasted burnt. Friendly staff, quick service. Too noisy, hard to concentrate."
746,Mug Life,147 Birch Way,Boston,Fenway,2025-06-02,R7495,4.7,4.6,4.8,4.4,5,5.3,5,True,Plenty,False,Lot,False,"Coffee was okay, nothing special. Service was slow today. Cozy atmosphere, perfect for working."
747,Mug Life,147 Birch Way,Boston,Fenway,2025-06-03,R2902,4.3,4.6,3.6,4.7,4.6,3.66,9,False,None,False,None,True,"Great espresso, smooth and rich. Service was slow today. Crowded but welcoming."
748,Mug Life,147 Birch Way,Boston,Fenway,2025-07-14,R1545,4.6,4.6,4.6,5,4.3,2.91,6,False,Limited,True,Lot,True,Excellent pour-over. Baristas are amazing. Crowded but welcoming.
